Table 1-1
iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;new_vaccinations;total_vaccinations_per_hundred;new_vaccinations_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index
AZE;Asia;Azerbaijan;2020-03-01;3;3;;;;;0,296;0,296;;;;;;;;;;;;;;;;;;;;;;;;;;;19,44;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-02;3;0;;;;;0,296;0;;;;;;;;;;;;;;;;;;;;;;;;;;;19,44;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-03;3;0;;;;;0,296;0;;;;;;;;;;;;;;;;;;;;;;;;;;;30,56;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-04;3;0;;;;;0,296;0;;;;;;;;;;;;;;;;;;;;;;;;;;;30,56;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-05;6;3;;;;;0,592;0,296;;;;;;;;;;;;;;;;;;;;;;;;;;;30,56;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-06;6;0;0,857;;;0;0,592;0;0,085;;;0;;;;;;;;;;;;;;;;;;;;;;;30,56;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-07;9;3;1,286;;;0;0,888;0,296;0,127;;;0;;;;;;;;;;;;;;;;;;;;;;;30,56;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-08;9;0;0,857;;;0;0,888;0;0,085;;;0;;;;;;;;;;;;;;;;;;;;;;;30,56;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-09;9;0;0,857;;;0;0,888;0;0,085;;;0;;;;;;;;;;;;;;;;;;;;;;;30,56;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-10;11;2;1,143;;;0;1,085;0,197;0,113;;;0;;;;;;;;;;;;;;;;;;;;;;;36,11;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-11;11;0;1,143;;;0;1,085;0;0,113;;;0;;;;;;;;;;;;;;;;;;;;;;;36,11;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-12;11;0;0,714;;;0;1,085;0;0,07;;;0;;;;;;;;;;;;;;;;;;;;;;;36,11;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-13;15;4;1,286;1;1;0,143;1,479;0,395;0,127;0,099;0,099;0,014;;;;;;;;;;;;;;;;;;;;;;;36,11;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-14;15;0;0,857;1;0;0,143;1,479;0;0,085;0,099;0;0,014;;;;;;;;;;;;;;;;;;;;;;;52,78;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-15;23;8;2;1;0;0,143;2,268;0,789;0,197;0,099;0;0,014;;;;;;;;;;;;;;;;;;;;;;;52,78;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-16;28;5;2,714;1;0;0,143;2,762;0,493;0,268;0,099;0;0,014;;;;;;;;;;;;;;;;;;;;;;;52,78;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-17;28;0;2,429;1;0;0,143;2,762;0;0,24;0,099;0;0,014;;;;;;;;;;;;;;;;;;;;;;;52,78;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-18;28;0;2,429;1;0;0,143;2,762;0;0,24;0,099;0;0,014;;;;;;;;;;;;;;;;;;;;;;;52,78;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-19;44;16;4,714;1;0;0,143;4,34;1,578;0,465;0,099;0;0,014;;;;;;;;;;;;;;;;;;;;;;;61,11;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-20;44;0;4,143;1;0;0;4,34;0;0,409;0,099;0;0;;;;;;;;;;;;;;;;;;;;;;;61,11;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-21;53;9;5,429;1;0;0;5,227;0,888;0,535;0,099;0;0;;;;;;;;;;;;;;;;;;;;;;;61,11;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-22;65;12;6;1;0;0;6,411;1,184;0,592;0,099;0;0;;;;;;;;;;;;;;;;;;;;;;;61,11;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-23;72;7;6,286;1;0;0;7,101;0,69;0,62;0,099;0;0;;;;;;;;;;;;;;;;;;;;;;;68,52;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-24;87;15;8,429;1;0;0;8,581;1,479;0,831;0,099;0;0;;;;;;;;;;;;;;;;;;;;;;;68,52;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-25;93;6;9,286;2;1;0,143;9,172;0,592;0,916;0,197;0,099;0,014;;;;;;;;;;;;;;;;;;;;;;;68,52;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-26;122;29;11,143;3;1;0,286;12,033;2,86;1,099;0,296;0,099;0,028;;;;;;;;;;;;;;;;;;;;;;;68,52;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-27;165;43;17,286;3;0;0,286;16,274;4,241;1,705;0,296;0;0,028;1,76;;;;;;;;;;;;;;;;;;;;;;68,52;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-28;182;17;18,429;4;1;0,429;17,95;1,677;1,818;0,395;0,099;0,042;1,67;;;;;;;;;;;;;;;;;;;;;;68,52;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-29;209;27;20,571;4;0;0,429;20,613;2,663;2,029;0,395;0;0,042;1,69;;;;;;;;;;;;;;;;;;;;;;68,52;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-30;273;64;28,714;4;0;0,429;26,925;6,312;2,832;0,395;0;0,042;1,76;;;;;;;;;;;;;;;;;;;;;;68,52;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-03-31;298;25;30,143;5;1;0,571;29,391;2,466;2,973;0,493;0,099;0,056;1,68;;;;;;;;;;;;;;;;;;;;;;88,89;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-01;359;61;38;5;0;0,429;35,407;6,016;3,748;0,493;0;0,042;1,69;;;;;;;;;;;;;;;;;;;;;;88,89;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-02;400;41;39,714;5;0;0,286;39,451;4,044;3,917;0,493;0;0,028;1,63;;;;;;;;;;;;;;;;;;;;;;88,89;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-03;443;43;39,714;5;0;0,286;43,692;4,241;3,917;0,493;0;0,028;1,61;;;;;;;;;;;;;;;;;;;;;;88,89;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-04;521;78;48,429;5;0;0,143;51,385;7,693;4,776;0,493;0;0,014;1,64;;;;;;;;;;;;;;;;;;;;;;88,89;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-05;584;63;53,571;7;2;0,429;57,598;6,214;5,284;0,69;0,197;0,042;1,59;;;;;;;;;;;;;;;;;;;;;;88,89;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-06;641;57;52,571;7;0;0,429;63,22;5,622;5,185;0,69;0;0,042;1,54;;;;;;;;;;;;;;;;;;;;;;88,89;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-07;717;76;59,857;8;1;0,429;70,716;7,496;5,904;0,789;0,099;0,042;1,53;;;;;;;;;;;;;;;;;;;;;;88,89;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-08;822;105;66,143;8;0;0,429;81,072;10,356;6,523;0,789;0;0,042;1,5;;;;;;;;;;;;;;;;;;;;;;88,89;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-09;926;104;75,143;9;1;0,571;91,329;10,257;7,411;0,888;0,099;0,056;1,4;;;;;;;;;;;;;;;;;;;;;;88,89;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-10;991;65;78,286;10;1;0,714;97,74;6,411;7,721;0,986;0,099;0,07;1,25;;;;;;;;;;;;;;;;;;;;;;88,89;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-11;1058;67;76,714;11;1;0,857;104,348;6,608;7,566;1,085;0,099;0,085;1,13;;;;;;;;;;;;;;;;;;;;;;88,89;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-12;1098;40;73,429;11;0;0,571;108,293;3,945;7,242;1,085;0;0,056;1,02;;;;;;;;;;;;;;;;;;;;;;88,89;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-13;1148;50;72,429;12;1;0,714;113,224;4,931;7,143;1,184;0,099;0,07;0,95;;;;;;;;;;;;;;;;;;;;;;88,89;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-14;1197;49;68,571;13;1;0,714;118,057;4,833;6,763;1,282;0,099;0,07;0,91;;;;;;;;;;;;;;;;;;;;;;88,89;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-15;1253;56;61,571;13;0;0,714;123,58;5,523;6,073;1,282;0;0,07;0,88;;;;;;;;;;;;;;;;;;;;;;88,89;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-16;1283;30;51;15;2;0,857;126,539;2,959;5,03;1,479;0,197;0,085;0,83;;;;;;;;;;;;;;;;;;;;;;91,67;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-17;1340;57;49,857;15;0;0,714;132,161;5,622;4,917;1,479;0;0,07;0,83;;;;;;;;;;;;;;;;;;;;;;91,67;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-18;1373;33;45;18;3;1;135,415;3,255;4,438;1,775;0,296;0,099;0,79;;;;;;;;;;;;;;;;;;;;;;91,67;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-19;1398;25;42,857;19;1;1,143;137,881;2,466;4,227;1,874;0,099;0,113;0,78;;;;;;;;;;;;;;;;;;;;;;91,67;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-20;1436;38;41,143;19;0;1;141,629;3,748;4,058;1,874;0;0,099;0,8;;;;;;;;;;;;;;;;;;;;;;91,67;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-21;1480;44;40,429;20;1;1;145,968;4,34;3,987;1,973;0,099;0,099;0,82;;;;;;;;;;;;;;;;;;;;;;91,67;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-22;1518;38;37,857;20;0;1;149,716;3,748;3,734;1,973;0;0,099;0,82;;;;;;;;;;;;;;;;;;;;;;91,67;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-23;1548;30;37,857;20;0;0,714;152,675;2,959;3,734;1,973;0;0,07;0,83;;;;;;;;;;;;;;;;;;;;;;91,67;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-24;1592;44;36;21;1;0,857;157,015;4,34;3,551;2,071;0,099;0,085;0,85;;;;;;;;;;;;;;;;;;;;;;91,67;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-25;1617;25;34,857;21;0;0,429;159,48;2,466;3,438;2,071;0;0,042;0,85;;;;;;;;;;;;;;;;;;;;;;91,67;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-26;1645;28;35,286;21;0;0,286;162,242;2,762;3,48;2,071;0;0,028;0,88;;;;;;;;;;;;;;;;;;;;;;91,67;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-27;1678;33;34,571;22;1;0,429;165,497;3,255;3,41;2,17;0,099;0,042;0,94;;;;;;;;;;;;;;;;;;;;;;87,96;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-28;1717;39;33,857;22;0;0,286;169,343;3,846;3,339;2,17;0;0,028;1;;;;;;;;;;;;;;;;;;;;;;87,96;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-29;1766;49;35,429;23;1;0,429;174,176;4,833;3,494;2,268;0,099;0,042;1,06;;;;;;;;;;;;;;;;;;;;;;87,96;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-04-30;1804;38;36,571;24;1;0,571;177,924;3,748;3,607;2,367;0,099;0,056;1,09;;;;;;;;;;;;;;;;;;;;;;87,96;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-05-01;1854;50;37,429;25;1;0,571;182,855;4,931;3,691;2,466;0,099;0,056;1,14;;;;;;;;;;;;;;;;;;;;;;87,96;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
AZE;Asia;Azerbaijan;2020-05-02;1894;40;39,571;25;0;0,571;186,8;3,945;3,903;2,466;0;0,056;1,16;;;;;;;;;;;;;;;;;;;;;;87,96;10139175;119,309;32,4;6,018;3,871;15847,419;;559,812;7,11;0,3;42,5;83,241;4,7;73;0,757
